木马工业设计实践,丁伟,北京理工大学出版社,2009,88,T
自适应信号处理技术,赵春晖,北京理工大学出版社[等],2009,38,T
林徽因建筑文萃,林徽因,北京理工大学出版社,2009,29.8,T
园林景观规划设计,江芳,北京理工大学出版社,2009,42,G
软件逆向分析实用技术,宁书林,北京理工大学出版社,2009,20,Z
工程图学,郭纪林,北京理工大学出版社,2009,34,T
再造一个地球,欧阳自远,北京理工大学出版社,2009,28,P
金工实习,徐永礼,北京理工大学出版社,2009,37,F
工程教育心理学,汪航,北京理工大学出版社,2009,30,R
数码平面创意设计与实现,马灵,北京师范大学出版社,2009,35,T
多媒体作品创意设计与实现,徐瑾,北京师范大学出版社,2009,64,T
现代生物学实验技术指导,向本琼,北京师范大学出版社,2009,45,K
中国传统运动养生学,邬建卫,北京体育大学出版社,2009,25,I
安全协议,曹天杰,北京邮电大学出版社,2009,26,T
光纤通信系统,马丽华,北京邮电大学出版社,2009,26,O
SolidWorks高级功能与工程应用,李大磊,北京邮电大学出版社,2009,36,X
现代交换技术,钱渊,北京邮电大学出版社,2009,33,T
中文版AutoCAD2010机械制图经典200例,前沿思想,兵器工业出版社,2009,39.8,D
全国水文基础设施“十一五”建设规划,水利部,长江出版社,2009,24,X
城市规划设计手册,祁文涛,大连理工大学出版社,2009,78,I
从喜欢到入迷,周家禧,大连理工大学出版社,2009,27,T
从空间到场所,李睿煊,大连理工大学出版社,2009,38,E
明清家具诱惑世界,张世科,大象出版社,2009,39.8,P
中华二十四节气知识全集,李金水,当代世界出版社,2009,39,Q
现代化的日本地震综合监测网络,李卫东,地震出版社,2009,40,S
中华茶之艺,陈钰,地震出版社,2010,39,S
建筑抗震能力快速判定方法,国家建筑工程质量监督检验中心组织,地震出版社,2009,80,S
地热能的战略开发,郑克棪,地质出版社,2009,38,I
山东沂沭断裂带构造演化与成矿作用,李洪奎,地质出版社,2009,35,S
WebGIS开发实践手册,蒋波涛,电子工业出版社,2009,39.8,Q
VerilogHDL应用程序设计实例精讲,刘福奇,电子工业出版社,2009,65,I
先进设计系统,戴庆辉,电子工业出版社,2009,42,S
交流电动机的非线性控制,王久和,电子工业出版社,2009,25,S
疯狂XML讲义,李刚,电子工业出版社,2009,65,F
iLike职场PhotoshopCS4平面广告设计完美实现,李红英,电子工业出版社,2010,41,S
服务科学概论,张润彤,电子工业出版社,2009,39,E
高品质软件成功之路,胡香冬,电子工业出版社,2009,45,E
网络工程师考试案例梳理、真题透解与强化训练,郭春柱,电子工业出版社,2009,45.8,D
一定要会的UGNX6.0中文版实用设计技巧200例,陈永辉,电子工业出版社,2010,69,S
云计算,芬加,电子工业出版社,2009,35,S
OrCAD电路设计与实践,华春梅,电子工业出版社,2009,29,E
实用网络流量分析技术,高彦刚,电子工业出版社,2009,36,E
选择瘦身,斯奈德曼,电子工业出版社,2009,29,K
IT求职宝典,欧立奇,电子工业出版社,2009,69.5,S
可爱的Python,哲思社区,电子工业出版社,2009,55,D
网络化制造技术与应用,董丽华,电子工业出版社,2009,29,S
景观设计基础,李宇宏,电子工业出版社,2010,43,I
电子对抗原理,周一宇,电子工业出版社,2009,20,S
InDesignCS4中文版从入门到精通,郭圣路,电子工业出版社,2009,38,S
网络攻防工具,师鸣若,电子工业出版社,2009,42,S
计算机组成技术教程,李东,电子工业出版社,2009,29.8,S
巧学巧用电子测量实用技术,孙余凯,电子工业出版社,2009,34,I
JavaEE基础实用教程,郑阿奇,电子工业出版社,2009,35,S
全国计算机等级考试上机考试题库,詹可军,电子工业出版社,2010,24.8,P
系统集成项目管理案例分析教程,张友生,电子工业出版社,2009,49,Q
国学泛舟,石俊,电子科技大学出版社,2009,39,Q
计算复杂性与算法分析,吴兴玲,电子科技大学出版社,2009,18,S
计算机地质制图及应用,吕国祥,电子科技大学出版社,2009,32,Q
智慧地球,IBM商业价值研究院,东方出版社,2009,23,J
中国传统养生图鉴,龙云,东方出版社,2010,45,S
中国传统茶艺图鉴,陆机,东方出版社,2010,45,S
中国传统建筑图鉴,宋文,东方出版社,2010,45,S
中国传统服饰图鉴,李薇,东方出版社,2010,45,S
世界之眼,乔丹,东方出版中心,2009,70,S
中国古戏台建筑,罗德胤,东南大学出版社,2009,48,I
优化方法,李春明,东南大学出版社,2009,25,I
建筑聚落介入基地环境的适宜性研究,李宁,东南大学出版社,2009,45,P
空间信息技术在城镇体系规划中的应用研究,胡明星,东南大学出版社,2009,35,Q
城市规划中的公众参与程序研究,陈振宇,法律出版社,2009,28,P
城市水域景观分析及其治理研究,杨竹莘,法律出版社,2009,28,Q
与地球共生息,证严,复旦大学出版社,2009,22,D
面向多Agent系统的辩论协商研究,黄河笑,复旦大学出版社,2009,10,D
潛艇,托尔,三聯書店(香港)有限公司,2000,35,R
水上世界,泰勒,三联书店(香港)有限公司,2001,35,R
海洋大觀園,楚山勇,瑞昇文化,2007,250,T
古代魚總覽,多纪保彦,展新文化事業公司,2001,880,X
七彩神仙魚經典,林祖权,展新文化事業股份有限公司,2003,280,O
熱帶魚·水草2100種圖鑒,小林道信,展新文化事業股份有限公司,2008,1280,O
海底的星星,里丁格,三之三文化,2009,280,T
龍魚世界,周旭明,展新文化事業股份有限公司,2006,800,O
石珊瑚經典,林奇生,展新文化事业股份有限公司,2004,280,T
黑暗的海洋哭泣的天空,伦迪,新新聞文化出版,2002,370,T
海水魚類增養殖學,葛国昌,水產出版社,1993,380,T
水產養殖經營管理,陈光烈,水產出版社,1997,300,T
河道、港口與宜蘭歷史發展的關系,张文义,富春文化事業股份有限公司,2003,300,T
漁業資源增殖,叶昌臣,水產出版社,1995,350,T
中途島海戰,巴克,星光出版社,2001,180,T
偷襲珍珠港,巴克,星光出版社,2000,180,P
海洋污染防治法規,台湾省,行政院環境保護署環境保護人員訓練所,2007,40,T
熱門海水魚,毛利匡明,大展出版社,1997,480,R
最新金魚飼養法,曾雪玫,大展出版社,1997,250,O
航空母艦,麦金太尔,星光出版社,2005,260,F
沖繩登陸戰,弗兰克,星光出版社,2003,180,R
與山海有約,潘庆辉,联经出版事业公司,2000,250,P
熱帶魚的飼養與繁殖,牧野信司,世茂出版社,1993,150,P
美國海洋政策,张玉生,黎明文化事業公司,1992,100,P
英漢漁業辭彙,江福松,水產出版社,1995,650,P
第三屆鳳邑文學獎·海洋文學獎得獎作品合集,王碧云,高雄縣政府文化局,2000,250,T
漁業問答,陈世钦,行政院農業委員會水產試驗所,2002,50,R
水產養殖工程技術,杜守恩,水產出版社,1995,350,T
熱帶魚養殖法,王芝芳,大孚書局有限公司,1993,150,Q
熱帶魚的飼養與繁殖法,李超群,文國書局,2003,200,T
"海洋,海",巴里科,皇冠文化出版有限公司,1999,250,T
熱帶魚觀賞與飼養,李超群,文國書局有限公司,1999,400,O
花蓮港觀測風力及波浪資料專刊,苏青和,交通部运输研究所,2004,1000,O
海洋動物知多少,王祖衍,水產出版社,1997,400,T
魟鱼特辑,王忠敬,威智文化科技出版有限公司,2006,400,T
龍魚與大型魚情報志,辜俊益,威智文化科技出版有限公司,2007,1200,T
台灣海龍宮,邵广昭,遠流出版事業公司,2001,450,T
魚會不會感冒?,苏子,安妮斯頓製作中心,2005,169,T
鼠魚經典,沈淑芳,展新文化事業股份有限公司,2004,280,T
龍魚達人,蔡智健,威智文化科技有限公司,2007,800,T
白蝦養殖產業發展與技術創新,苏茂森,行政院農業委員會水產試驗所,2005,250,T
草蝦養殖實務,张文重,養魚世界雜誌社,2005,700,T
亞洲花羅漢精典集,赵雪岚,展新文化事業股份有限公司,2002,600,T
潔西過大海,贺斯特,格林文化事業股份有限公司,1999,280,J
海底游泳比赛,多诺万,上人文化事业股份有限公司,2002,450,Q
奇妙的海底世界,高泰植,三采文化出版事業有限公司,2003,380,T
黑色魟暴,周旭明,展新文化事業股份有限公司,2008,680,T
海的表情,中村庸夫,世茂出版有限公司,2007,380,T
台灣賞蟹情報,李荣祥,天下遠見出版股份有限公司,2008,650,T
海洋法論,陈荔彤,元照出版有限公司,2002,580,X
海洋污染防治之國際法與國內法,魏静芬,神州圖書出版有限公司,2002,320,X
簡樸的海岸,区纪复,晨星出版社,2000,280,T
消失的海岸,孙宝年,联经出版事业公司,1999,250,T
现代科学技术概论,刘金寿,高等教育出版社,2008,27.8,X
数值分析,欧阳洁,高等教育出版社,2009,27.9,T
微计算机与单片机原理及应用,马争,高等教育出版社,2009,29,X
甲型H1N1流感防治知识,钟南山,广东教育出版社,2009,18,T
观面无隐私,陈华丰,广东科技出版社,2009,28,T
名贵珍稀药材鉴别图册,李薇,广东科技出版社,2009,28,T
能源春秋,吴博任,广东科技出版社,2009,25,T
景观设计教程,黄文宪,广西美术出版社,2009,35,T
CAID世界,任新宇,广西美术出版社,2009,39,T
绿色生活一本通,李志刚,广西师范大学出版社,2009,29,T
穿墙透壁,李乾朗,广西师范大学出版社,2009,118,T
解析深邃思想领会物理精神,刘艳磊,国防工业出版社,2010,28.8,T
陀螺原理及应用,许江宁,国防工业出版社,2009,32,T
现代视频工程,万平英,国防工业出版社,2009,38,T
模式识别,孙即祥,国防工业出版社,2009,22,T
变频器案例解析及应用,陈浩,国防工业出版社,2009,28,X
VR-Link开发,王勃,国防工业出版社,2009,38,T
最新DSP技术,张起贵,国防工业出版社,2009,49,T
地磁导航原理,杨晓东,国防工业出版社,2009,26,T
阻燃剂,欧育湘,国防工业出版社,2009,38,K
化工原理,张洪流,国防工业出版社,2009,45,R
光电跟踪控制系统导论,熊伟,国防工业出版社,2009,29,T
数学实验指导书,成晓红,国防工业出版社,2009,27,X
稀土改性导电陶瓷材料,郝素娥,国防工业出版社,2009,38,T
Web系统与技术,王潜平,国防工业出版社,2009,36,T
地理信息科学导论,张友静,国防工业出版社,2009,23,T
超微陶瓷粉体实用化处理技术,戴遐明,国防工业出版社,2009,38,T
第一次泡药茶就上手,李睿,哈尔滨出版社,2009,42,T
数学大师的经典谜题,侯瑞光,哈尔滨出版社,2009,28,X
探索自然,李顺利,哈尔滨工程大学出版社,2009,21,T
现代光测力学技术,王开福,哈尔滨工业大学出版社[等],2009,28,T
创新型产业集群网络结构与绩效研究,赵忠华,哈尔滨工业大学出版社,2009,29,T
本经疏证,邹澍,海南出版社,2009,68,T
海洋社会学与海洋社会建设研究,张开城,海洋出版社,2009,50,O
海岸带地貌环境及其演化,夏东兴,海洋出版社,2009,65,U
海洋地质,于志刚,海洋出版社,2009,12,R
海洋生物,于志刚,海洋出版社,2009,12,R
现代振动与噪声技术,应怀樵,航空工业出版社,1997,40,T
药物分析实验教程,徐乃玉,合肥工业大学出版社,2009,20,T
工程结构荷载与设计方法,马芹永,合肥工业大学出版社,2009,22,T
鸟百科全书,佩林斯,黑龙江科学技术出版社,2009,168,T
制药工程专业导论,刘小平,湖北科学技术出版社,2009,35,T
全球化设计,李梁军,湖北美术出版社,2009,90,T
给水排水工程专业课程设计与毕业设计资料集,莫骄,湖南大学出版社,2009,35,T
好的数学,韩雪涛,湖南科学技术出版社,2009,25,T
世界原本,江波,花城出版社,2009,20,T
猿猴大爆炸,热尤墨尔,花城出版社,2009,16,Q
发展人类学概论,潘天舒,华东理工大学出版社,2009,24,T
无机与分析化学实验,邢宏龙,华东理工大学出版社,2009,15,S
心理治疗的新趋势,奥汉隆,华东师范大学出版社,2009,25,T
施工结构设计,邓子胜,华南理工大学出版社,2009,20.5,X
互换性与测量技术,黄镇昌,华南理工大学出版社,2009,26,P
海图腾,戴旭,华文出版社,2009,26.8,P
工业机器人,韩建海,华中科技大学出版社,2009,23.8,U
数字图像处理,徐杰,华中科技大学出版社,2009,26.6,Z
工程造价计价与控制,紫金国际教育学院,华中科技大学出版社,2009,43,T
精密机械学基础,许贤泽,华中科技大学出版社,2009,32,T
2009-2010中国建筑与表现年鉴,肖然,华中科技大学出版社,2009,312,T
砌体结构设计禁忌手册,上官子昌,华中理工大学出版社,2009,28,T
武汉光电论坛系列文集,叶朝辉,华中科技大学出版社,2009,36.8,O
现代设计方法,梅顺齐,华中科技大学出版社,2009,28.8,T
型录设计,柳林,华中科技大学出版社,2009,39.8,P
实用实验动物标本处理手册,瞿智玲,华中科技大学出版社,2009,14.8,T
装饰材料与施工工艺,王葆华,华中科技大学出版社,2009,49.8,T
先进加工过程技术,宾鸿赞,华中科技大学出版社,2009,49.8,I
玻璃的成形与精密加工,殷海荣,化学工业出版社,2010,28,I
版式设计,赵竞,化学工业出版社,2010,28,K
电路实验,王超红,化学工业出版社,2009,18,E
环保系统技术问答,张磊,化学工业出版社,2009,48,Q
安全学,张景林,化学工业出版社,2009,38,Q
风力机设计、制造与运行,何显富,化学工业出版社,2009,58,P
现代热处理手册,才鸿年,化学工业出版社,2010,168,S
城市绿地系统规划,孔祥锋,化学工业出版社,2009,23,I
装饰工程招投标与预决算,赵莹华,化学工业出版社,2009,38,S
聚烯烃共混物,诺瓦巴马,化学工业出版社,2010,98,T
高效换热器及其节能应用,吴金星,化学工业出版社,2009,48,P
空气污染控制工程,丛晓春,化学工业出版社,2009,24,S
谐波治理与无功补偿技术问答,张选正,化学工业出版社,2009,18,P
拯救地球,朱尼珀,化学工业出版社,2010,98,Q
能源纵横,马平,化学工业出版社,2009,35,S
金属材料CCT曲线测定及绘制,徐光,化学工业出版社,2009,68,S
工业助剂及其复配技术,邱文革,化学工业出版社,2009,49,Q
过程装备与控制工程概论,涂善东,化学工业出版社,2009,15,S
超超临界机组电气设备及系统,毛慧和,化学工业出版社,2009,49,Q
电气设备的选择与计算,王越明,化学工业出版社,2009,29,S
现代给水处理构筑物与工艺系统设计计算,张玉先,化学工业出版社,2010,48,F
给水排水管道工程精讲精练,陈文兵,化学工业出版社,2010,28,K
聚碳酸酯树脂及应用,金祖铨,化学工业出版社,2009,48,F
热处理技术手册,樊东黎,化学工业出版社,2009,180,G
微生物燃料电池,洛根,化学工业出版社,2009,49,P
建筑环境测试技术,董惠,化学工业出版社,2009,24,G
安全经济学,罗云,化学工业出版,2004,40,G
表面工程技术手册,徐滨士,化学工业出版社,2009,130,H
水利水电工程招投标与预决算,张泽明,化学工业出版社,2009,38,Z
大坝·河流,陈宗舜,化学工业出版社,2009,29,H
祝酒辞,呼志强,化学工业出版社,2010,39.8,H
药用植物野外识别图鉴,曾庆钱,化学工业出版社,2009,35,H
QTP项目应用与进阶,朱伟,化学工业出版社,2009,38,H
可持续发展与生态文明,周敬宣,化学工业出版社,2009,26,I
混凝土外加剂配方手册,夏寿荣,化学工业出版社,2010,49,P
表面处理化学品技术手册,杨丁,化学工业出版社,2010,98,S
变频器应用实践,李练兵,化学工业出版社,2009,29,T
带传动和链传动设计手册,常德功,化学工业出版社,2010,39,Q
现代住宅建筑节能与应用,何水清,化学工业出版社,2010,48,H
环境·科学,肖显静,化学工业出版社,2009,29,H
耦合技术与萃取过程强化,戴猷元,化学工业出版社,2010,58,H
中外钢号手册,朱中平,化学工业出版社,2010,198,H
磁耦合传动装置的理论与设计,赵克中,化学工业出版社,2009,38,H
工程材料及成型工艺,杨眉,化学工业出版社,2009,29,H
流体力学与水泵实验教程,向文英,化学工业出版社,2009,9.8,H
城市道路交通规划,张举兵,化学工业出版社,2009,22,H
中药指纹图谱,罗国安,化学工业出版社,2009,118,D
糖类药物合成与制备,方志杰,化学工业出版社,2010,98,Q
材料成形过程数值模拟,傅建,化学工业出版社,2009,32,K
工程化学,贾朝霞,化学工业出版社,2009,28,Q
表面活性剂新应用,王军,化学工业出版社,2009,45,B
水泥热工过程与节能关键技术,马保国,化学工业出版社,2010,32,I
陶瓷与金属的连接,顾钰熹,化学工业出版社,2010,35,I
实用防水制品配方集锦,李东光,化学工业出版社,2009,32,I
包装机械优化设计,梁基照,化学工业出版社,2009,36,I
数字集成电路应用260例,兰吉昌,化学工业出版社,2009,43,I
玻璃辞典,马眷荣,化学工业出版社,2010,60,J
生态学实验与野外实习指导,孙振钧,化学工业出版社,2010,36,I
涂料最新生产技术与配方,夏宇正,化学工业出版社,2009,89,I
鱼类营养与饲料配方技术,侯永清,化学工业出版社,2009,25,I
历览长河,王渭泾,黄河水利出版社,2009,45,I
生态文明与河流伦理,侯全亮,黄河水利出版社,2009,30,I
流域水文水质模拟软件(HSPF)应用指南,董延军,黄河水利出版社,2009,35,I
实用ANSYS在桥梁建设装备结构分析中的应用,袁昕,黄河水利出版社,2009,48,I
国学集萃,郑建斌,黄山书社,2009,48,I
测控专业概论,徐宏飞,机械工业出版社,2009,38,I
工业设计技巧与禁忌,吴琼,机械工业出版社,2009,24,I
SolidWorks高级装配教程,陈超祥,机械工业出版社,2010,48,I
英汉现代机电小词典,王锡麟,机械工业出版社,2009,74,I
应用光学例题与习题集,顾培森,机械工业出版社,2009,47,I
光机电系统仿真与虚拟试验技术,王亚斌,机械工业出版社,2010,28,I
测量误差与不确定度评估,林洪桦,机械工业出版社,2010,78,I
Web服务,帕派佐格罗,机械工业出版社,2010,58,I
架构之美,斯皮内利斯,机械工业出版社,2010,69,I
魔法王子,齐东尼,企鵝圖書有限公司,2006,198,I
捷運的出口是海洋,高世泽,九歌出版社,2003,200,I
重大船難,史彭斯,三聯書店(香港)有限公司,2000,35,I
武器與戰爭,盖伊,三聯書店(香港)有限公司,2000,35,I
魚類繁殖護卵的故事,铃木克美,晨星出版有限公司,2007,250,I
千奇百怪的魚臉,铃木克美,晨星出版有限公司,2007,250,I
神祕海洋,加奈利,如何出版社,2005,190,I
魚病防治手冊,陈启鎏,五洲出版社,2001,380,I
和大山大海說話,郭汉辰,屏東縣政府文化處,2008,250,K
養魚完全指南,米尔斯,貓頭鷹出版社,1999,450,J
海洋生活館DIY,三采文化出版事業公司,三采文化出版事業有限公司,1999,450,I
航海氣象及海洋學,包世中,幼獅文化事業公司,1986,220,I
蝦類飼養與繁殖,藤永原,五洲出版社,2004,200,K
藍色的寶庫,郭芳,水產出版社,1999,250,I
海洋之歌,萨菲纳,先覺出版股份有限公司,2000,470,G
漁史文集,顾端,淑馨出版社,1992,180,K
熱帶魚·水草快樂賞玩實用寶典,佐佐木浩之,尖端出版,2007,320,J
和螃蟹做朋友,郑清海,人人出版股份有限公司,2002,280,H
第一次就學會養魚,艾米莉,高寶國際有限公司,2007,250,G
和魚兒做朋友,詹见平,人人出版股份有限公司,2002,280,H
初次養魚萬用百科,李晓辉,漢湘文化事業股份有限公司,2008,250,H
相遇新高雄,刘又甄,新自然主義公司,2002,480,T
臺灣地平線之淡北海岸的甦醒,刘还月,常民文化事業有限公司,2002,480,H
市场营销学,张鸿,科学出版社,2009,39,K
古籍考辨叢刊,顾颉刚,社會科學文獻出版社,2009,69,F
海洋文化與歷史,吴密察,胡氏圖書出版社,2003,380,E
中国研究生教育评价报告,邱均平,科学出版社,2009,72,F
北大清华学生爱做的400个思维游戏,于雷,中央编译出版社,2009,39.9,E
中华翻译文摘,罗选民,清华大学出版社,2002,16,D
语文闲谈,周有光,人民文学出版社,2009,16,D
英语听力自我测试,张益明,上海交通大学出版社,2009,19,F
IELTS雅思阅读真经,刘洪波,中国广播电视出版社,2009,45,F
突破英文基础词汇,刘毅,外语教学与研究出版社,2009,23.9,E
六级词汇词根+联想记忆法,俞敏洪,西安交通大学出版社,2009,28,E
十三座海洋,王信,聯經出版事業公司,2000,360,D
走向海洋,邱平,新文京開發出版股份有限公司,2006,350,K
魚禪妙用,刘振乡,觀賞魚雜誌社,2005,600,I
水產加工,林耕年,復文書局,2001,160,Z
花蓮賞鯨地圖,黑潮海洋文教基金会,晨星出版有限公司,2002,250,T
德语初级听力,江楠生,外语教学与研究出版社,2009,28,T
挑战日语口语,赵平,南京大学出版社,2009,34.5,T
挑战日语口语,赵平,南京大学出版社,2009,35,T
韩国语基础教程,王延红,外语教学与研究出版社,2009,54.9,T
韩国语基础教程,韩国西江大学韩国语教育院,外语教学与研究出版社,2008,25.9,T
韩国语基础教程,金成憙,外语教学与研究出版社,2009,59.9,T
韩国语基础教程,王延红,外语教学与研究出版社,2009,54.9,X
韩国语基础教程,韩国西江大学韩国语教育院,外语教学与研究出版社,2009,28.9,T
漁業法規,黄异,渤海堂文化公司,1999,231,T
鮑魚不是魚?,海鱼达人,可道書房有限公司,2006,199,T
海洋臺灣,尹萍,天下雜誌股份有限公司,1993,350,F
魚類學,陈兼善,臺灣商務印書館,1978,220,T
台灣媽祖廟閱覽,王見川,博揚文化事業有限公司,2000,320,P
小说密码,马原,作家出版社,2009,36,T
高山下的花环,李存葆,作家出版社,2009,18,U
黄花绣,刘庆邦,作家出版社,2009,23,S
南北英雄志,赫连勃勃大王,作家出版社,2009,39,T
预备警官,武和平,作家出版社,2009,32,T
样板戏史记,师永刚,作家出版社,2009,59.8,T
最后的99天,张策,作家出版社,2009,32,T
欲说,梁晓声,作家出版社,2009,30,T
女市长之非常关系,许开祯,作家出版社,2010,25,T
李文戈升官记,孙浩,作家出版社,2009,25,T
千古一梦,李鸣生,作家出版社,2009,27,T
起子和他的五幕梦,陈村,作家出版社,2009,24,T
父亲的战争,野夫,作家出版社,2009,39,T
放生,陈建功,作家出版社,2009,26,T
世相,杨牧之,作家出版社,2009,38,T
泡沫,蔡萱,作家出版社,2009,29,T
敦煌遗书,冯玉雷,作家出版社,2009,32,T
晚春,樟叶,作家出版社,2009,28,T
阳光容器,周涛,作家出版社,2009,22,T
一种演奏风格,舒婷,作家出版社,2009,32,T
驻京办主任,王晓方,作家出版社,2009,29,T
百万大裁军,袁厚春,作家出版社,2009,18,T
玛拉沁夫小说选,玛拉沁夫,作家出版社,2009,23,T
城市木马,翁新华,作家出版社,2009,26,T
北国草,从维熙,作家出版社,2009,30,T
插树岭,陈玉谦,作家出版社,2009,29.8,Q
宝刀,阿来,作家出版社,2009,22,P
中国文学理论批评文选,中国作家协会,作家出版社,2008,58,R
父亲,刘福君,作家出版社,2009,20,I
大地上的异乡者,周蓉,作家出版社,2009,22,K
威风凛凛,刘醒龙,作家出版社,2009,22,E
中国姑娘,鲁光,作家出版社,2009,18,E
青岛往事,张昭林,作家出版社,2009,38,J
北方城郭,柳建伟,作家出版社,2009,39,E
一个中国男人的财富诗章,何建明,作家出版社,2009,28,D
第四届鲁迅文学奖获奖作品集,中国作家协会,作家出版社,2009,198,S
长城记,祝勇,紫禁城出版社,2009,49,E
光影的行走,歌杜,重庆大学出版社,2009,29.8,D
英语专业八级考试,黑玉琴,重庆大学出版社,2009,18,E
英语专业八级考试,黑玉琴,重庆大学出版社,2009,12,P
影视批评纲要,袁智忠,重庆大学出版社,2009,29,X
巴黎咖啡馆,钟敏,重庆大学出版社,2009,28,J
英语专业八级考试阅读精练200篇,黑玉琴,重庆大学出版社,2009,39,J
咀嚼爱情,琼斯,重庆出版社,2009,22,H
通往天国的阶梯,西琴,重庆出版社,2009,36,F
日本黑帮,刘辰希,重庆出版社,2009,25,F
陶鉴,朱琰,重庆出版社,2009,78,F
千杯不醉,孔庆东,重庆出版社,2009,32,F
《左传》与春秋时代的文学,黄鸣,中央民族大学出版社,2009,28,F
民间文学教程,毕桪,中央民族大学出版社,2009,42,D
民族舞蹈技术技巧,马云霞,中央民族大学出版社,2009,36,F
汉唐精神,钱文忠,中央编译出版社,2009,26,J
后现代语境中的村上春树,杨炳菁,中央编译出版社,2009,38,H
当代文化发展新趋势研究,李江涛,中央编译出版社,2009,38,H
媒介载道,郑根成,中央编译出版社,2009,39,H
杨帆对话时代智商,沈国华,中信出版社,2009,38,H
冼夫人文化全书,白雄奋,中山大学出版社,2009,138,H
武当山千古之谜,孔德,中山大学出版社,2009,23,J
影视文化对未成年人的影响与对策研究,黄会林,中山大学出版社,2009,59,H
疯狂英语,张淑芳,中山大学出版社,2009,39.8,H
疯狂英语,李俊青,中山大学出版社,2009,35,J
传媒经营变革,郭全中,中山大学出版社,2009,22,H
疯狂英语,姚佳斯,中山大学出版社,2009,39.8,H
疯狂英语,樊玲,中山大学出版社,2009,39.8,H
英俄汉综合粉末冶金词汇,徐润泽,中南大学出版社,2009,48,J
中國的語言及方言的分類,邓晓华,中华书局,2009,26,H
新編古代漢語,周及徐,中華書局,2009,80,D
悉曇學與漢字音學新論,谭世宝,中华书局,2009,46,I
词体构成,洛地,中华书局,2009,56,I
VOA轻松听懂美国标准新闻英语,代宁,中国宇航出版社,2009,27.8,E
VOA轻松听懂美国标准新闻英语,刘倩,中国宇航出版社,2009,28.8,Q
国史十六讲,张荫麟,中国友谊出版公司,2009,19.8,Q
文化十六讲,柳诒徵,中国友谊出版公司,2009,19.8,E
餐馆危机处理,梁国豪,中国物资出版社,2009,29.8,Q
海岸生態景觀環境營造,郭一羽,明文書局股份有限公司,2006,750,I
第二戰場,蔡國堂,黎明文化事業股份有限公司,2007,380,J
近代臺灣海運發展,戴宝村,玉山社,2000,550,P
世界軍事秘辛,通鉴文化编辑部,人類智庫股份有限公司,2007,320,J
國際海洋法論,廖文章,揚智文化事業股份有限公司,2008,400,D
海商法實例研習,陈月端,三民書局股份有限公司,2005,230,G
港埠經營管理實務,郭石盾,複文書局,2006,247,K
法顯的海上絲路之旅,戴之昂,臺灣商務印書館股份有限公司,2007,160,H
聯合艦隊,温沃德,知兵堂,2009,450,H
潛艇,普雷斯顿,额尔古纳,2007,480,I
海商法,柯泽东,元照出版有限公司,2006,380,I
上帝與美利堅,查攸吟,知兵堂出版社,2009,280,I
地中海的冬天,卡普兰,馬可孛羅文化,2005,280,I
企鵝腳為什麼不結冰?,奥黑尔,遠流,2008,260,I
机械优化设计,王国强,机械工业出版社,2009,38,H
机械设计常用公式速查手册,张继东,机械工业出版社,2009,22,I
DSP在电气传动系统中的应用,程善美,机械工业出版社,2010,49,K
产品的使用性能及智能优化设计,闻邦椿,机械工业出版社,2009,39,K
基于AltiumDesigner的原理图与PCB设计,史久贵,机械工业出版社,2010,42,C
电气测量原理与应用,图曼斯基,机械工业出版社,2009,78,Q
数字设计,韦克利,机械工业出版社,2010,45,P
建筑物加固修缮工程施工方案编制指导与范例精选,王来地,机械工业出版社,2009,35,S
多塔与连体高层结构设计与施工,沈蒲生,机械工业出版社,2009,56,E
精益和敏捷开发大型应用指南,拉尔曼,机械工业出版社,2010,49,E
室内环境生物污染防控100招,宋广生,机械工业出版社,2009,19.8,S
应用程序性能测试的艺术,莫利诺,机械工业出版社,2010,29,F
景观快题设计方法与表现,刘谯,机械工业出版社,2009,58,Q
软件工程课程设计,吕云翔,机械工业出版社,2009,19,E
正在爆发的互联网革命,西门柳上,机械工业出版社,2009,33,E
C安全编码标准,塞克德,机械工业出版社,2010,69,Q
热处理质量控制应用技术,马伯龙,机械工业出版社,2009,43,K
数据库系统,辛格,机械工业出版社,2009,89,I
PLC及I/O设备应用教程,杨晓萍,机械工业出版社,2009,33,B
移动无线传感器网,肖瑞,机械工业出版社,2010,98,X
咱们的天气预报,宋英杰,机械工业出版社,2009,28,I
建筑艺术图文速查,王其钧,机械工业出版社,2009,34,Q
经典的诠释,叶宏,机械工业出版社,2009,36,J
园林景观植物树木图典,江荣先,机械工业出版社,2010,79,J
SQL编程基础,帕特里克,机械工业出版社,2009,69,K
需求分析与系统设计,马塞斯扎克,机械工业出版社,2009,59,F
用户体验度量,塔利斯,机械工业出版社,2009,49,I
神经网络在应用科学和工程中的应用,萨马拉辛荷,机械工业出版社,2010,88,F
有色金属材料速查手册,刘胜新,机械工业出版社,2009,48,G
实用建筑工程施工工艺及通病防治手册,曲昭嘉,机械工业出版社,2010,128,F
葡萄酒购买指南,麦卡锡,机械工业出版社,2003,34.8,F
土建工程施工,瞿义勇,机械工业出版社,2009,39,K
计算机文化导论,帕森斯,机械工业出版社,2009,50,F
3dsmax/VRay室外建筑空间表现技法解析,王瑞东,机械工业出版社,2009,34,J
工程项目质量管理,顾慰慈,机械工业出版社,2009,49,F
微软的软件测试之道,佩奇,机械工业出版社,2009,55,J
